"subject","procedure","pSwitch","stim","trial","taskcode","transition","rt","error","errortrim"
11,"cuedproc",0.5,6,9,"mag","Rep",565,0,0
11,"cuedproc",0.5,1,10,"error","Switch",421,1,1
11,"cuedproc",0.5,7,11,"parity","Rep",1118,0,1
11,"cuedproc",0.5,4,12,"parity","Rep",1287,0,0
11,"cuedproc",0.5,9,13,"mag","Switch",800,0,0
11,"cuedproc",0.5,9,14,"parity","Switch",1414,0,0
11,"cuedproc",0.5,1,15,"parity","Rep",1697,0,0
11,"cuedproc",0.5,4,16,"parity","Rep",1128,0,0
11,"cuedproc",0.5,9,17,"parity","Rep",855,0,0
11,"cuedproc",0.1,3,2,"parity","Switch",1287,0,0
11,"cuedproc",0.1,1,3,"parity","Rep",936,0,0
11,"cuedproc",0.1,6,4,"parity","Rep",1641,0,0
11,"cuedproc",0.1,3,5,"parity","Rep",778,0,0
11,"cuedproc",0.1,1,6,"error","Rep",761,1,1
11,"cuedproc",0.1,6,7,"parity","Rep",1346,0,1
11,"cuedproc",0.1,2,8,"mag","Switch",2824,0,0
11,"cuedproc",0.1,4,9,"mag","Rep",430,0,0
11,"cuedproc",0.1,8,10,"mag","Rep",396,0,0
11,"cuedproc",0.1,2,11,"mag","Rep",508,0,0
11,"cuedproc",0.1,2,12,"mag","Rep",375,0,0
11,"cuedproc",0.1,4,13,"error","Rep",455,1,1
11,"cuedproc",0.1,6,14,"error","Rep",839,1,1
11,"cuedproc",0.1,2,15,"mag","Rep",462,0,1
11,"cuedproc",0.1,2,16,"parity","Switch",346,0,0
11,"cuedproc",0.1,4,17,"mag","Switch",900,0,0
11,"cuedproc",0.8,1,2,"mag","Switch",1789,0,0
11,"cuedproc",0.8,2,3,"mag","Rep",577,0,0
11,"cuedproc",0.8,1,4,"mag","Rep",496,0,0
11,"cuedproc",0.8,7,5,"parity","Switch",811,0,0
11,"cuedproc",0.8,4,6,"mag","Switch",608,0,0
11,"cuedproc",0.8,4,7,"parity","Switch",423,0,0
11,"cuedproc",0.8,9,8,"error","Switch",382,1,1
11,"cuedproc",0.8,4,9,"error","Switch",1952,1,1
11,"cuedproc",0.8,9,10,"mag","Switch",853,0,1
11,"cuedproc",0.8,2,12,"parity","Rep",847,0,1
11,"cuedproc",0.8,9,13,"mag","Switch",1347,0,0
11,"cuedproc",0.8,7,14,"parity","Switch",473,0,0
11,"cuedproc",0.8,7,15,"parity","Rep",1197,0,0
11,"cuedproc",0.8,4,16,"parity","Rep",674,0,0
11,"cuedproc",0.8,7,17,"mag","Switch",974,0,0
11,"cuedproc",0.7,4,2,"parity","Switch",1491,0,0
11,"cuedproc",0.7,8,3,"mag","Switch",643,0,0
11,"cuedproc",0.7,7,4,"mag","Rep",864,0,0
11,"cuedproc",0.7,9,5,"parity","Switch",1427,0,0
11,"cuedproc",0.7,1,6,"mag","Switch",1046,0,0
11,"cuedproc",0.7,1,7,"parity","Switch",1649,0,0
11,"cuedproc",0.7,7,8,"mag","Switch",1498,0,0
11,"cuedproc",0.7,2,9,"parity","Switch",770,0,0
11,"cuedproc",0.7,2,10,"error","Switch",825,1,1
11,"cuedproc",0.7,3,11,"parity","Switch",1400,0,1
11,"cuedproc",0.7,6,12,"mag","Switch",1044,0,0
11,"cuedproc",0.7,8,13,"parity","Switch",2279,0,0
11,"cuedproc",0.7,9,14,"mag","Switch",933,0,0
11,"cuedproc",0.7,9,15,"parity","Switch",717,0,0
11,"cuedproc",0.7,1,16,"mag","Switch",2063,0,0
11,"cuedproc",0.7,2,17,"parity","Switch",807,0,0
11,"cuedproc",1,8,2,"parity","Switch",1267,0,0
11,"cuedproc",1,2,3,"mag","Switch",1453,0,0
11,"cuedproc",1,9,4,"parity","Switch",1503,0,0
11,"cuedproc",1,8,6,"parity","Switch",1054,0,0
11,"cuedproc",1,8,7,"mag","Switch",1233,0,0
11,"cuedproc",1,3,8,"parity","Switch",1980,0,0
11,"cuedproc",1,3,9,"mag","Switch",1879,0,0
11,"cuedproc",1,8,10,"parity","Switch",1407,0,0
11,"cuedproc",1,3,11,"mag","Switch",1035,0,0
11,"cuedproc",1,6,13,"mag","Switch",2075,0,0
11,"cuedproc",1,8,14,"error","Switch",690,1,1
11,"cuedproc",1,1,15,"mag","Switch",1807,0,1
11,"cuedproc",1,9,16,"parity","Switch",1394,0,0
11,"cuedproc",1,1,17,"mag","Switch",991,0,0
11,"cuedproc",0,2,2,"mag","Rep",592,0,0
11,"cuedproc",0,2,3,"mag","Rep",319,0,0
11,"cuedproc",0,2,4,"mag","Rep",322,0,0
11,"cuedproc",0,1,5,"mag","Rep",397,0,0
11,"cuedproc",0,6,6,"mag","Rep",701,0,0
11,"cuedproc",0,9,7,"mag","Rep",671,0,0
11,"cuedproc",0,7,8,"mag","Rep",347,0,0
11,"cuedproc",0,1,9,"mag","Rep",588,0,0
11,"cuedproc",0,8,10,"mag","Rep",556,0,0
11,"cuedproc",0,6,11,"mag","Rep",725,0,0
11,"cuedproc",0,9,12,"mag","Rep",526,0,0
11,"cuedproc",0,4,13,"mag","Rep",840,0,0
11,"cuedproc",0,9,14,"mag","Rep",508,0,0
11,"cuedproc",0,2,15,"mag","Rep",495,0,0
11,"cuedproc",0,9,16,"mag","Rep",339,0,0
11,"cuedproc",0,1,17,"mag","Rep",293,0,0
11,"cuedproc",0.9,4,2,"error","Switch",1171,1,1
11,"cuedproc",0.9,8,3,"error","Switch",491,1,1
11,"cuedproc",0.9,6,4,"mag","Switch",1409,0,1
11,"cuedproc",0.9,4,5,"parity","Switch",1453,0,0
11,"cuedproc",0.9,1,6,"mag","Switch",1807,0,0
11,"cuedproc",0.9,4,7,"parity","Switch",2761,0,0
11,"cuedproc",0.9,8,8,"mag","Switch",850,0,0
11,"cuedproc",0.9,8,9,"parity","Switch",797,0,0
11,"cuedproc",0.9,3,10,"mag","Switch",819,0,0
11,"cuedproc",0.9,7,11,"parity","Switch",697,0,0
11,"cuedproc",0.9,8,12,"mag","Switch",787,0,0
11,"cuedproc",0.9,3,13,"parity","Switch",1242,0,0
11,"cuedproc",0.9,3,14,"mag","Switch",877,0,0
11,"cuedproc",0.9,8,15,"parity","Switch",1111,0,0
11,"cuedproc",0.9,1,16,"mag","Switch",2880,0,0
11,"cuedproc",0.9,8,17,"parity","Switch",2108,0,0
11,"cuedproc",0.4,7,2,"parity","Rep",403,0,0
11,"cuedproc",0.4,1,3,"parity","Rep",1242,0,0
11,"cuedproc",0.4,8,4,"error","Rep",357,1,1
11,"cuedproc",0.4,6,5,"parity","Rep",705,0,1
11,"cuedproc",0.4,7,6,"error","Switch",876,1,1
11,"cuedproc",0.4,4,7,"mag","Rep",1153,0,1
11,"cuedproc",0.4,8,8,"mag","Rep",640,0,0
11,"cuedproc",0.4,8,9,"mag","Rep",357,0,0
11,"cuedproc",0.4,8,10,"parity","Switch",1086,0,0
11,"cuedproc",0.4,6,11,"parity","Rep",663,0,0
11,"cuedproc",0.4,7,13,"parity","Switch",1618,0,0
11,"cuedproc",0.4,8,15,"mag","Rep",968,0,0
11,"cuedproc",0.4,9,16,"mag","Rep",455,0,0
11,"cuedproc",0.4,3,17,"parity","Switch",1220,0,0
11,"cuedproc",0.3,4,2,"parity","Switch",1183,0,0
11,"cuedproc",0.3,8,3,"parity","Rep",669,0,0
11,"cuedproc",0.3,6,4,"parity","Rep",425,0,0
11,"cuedproc",0.3,6,5,"parity","Rep",431,0,0
11,"cuedproc",0.3,4,6,"parity","Rep",421,0,0
11,"cuedproc",0.3,3,7,"parity","Rep",588,0,0
11,"cuedproc",0.3,6,8,"parity","Rep",483,0,0
11,"cuedproc",0.3,1,9,"mag","Switch",1070,0,0
11,"cuedproc",0.3,3,10,"mag","Rep",609,0,0
11,"cuedproc",0.3,7,11,"mag","Rep",1943,0,0
11,"cuedproc",0.3,8,12,"mag","Rep",452,0,0
11,"cuedproc",0.3,7,13,"mag","Rep",577,0,0
11,"cuedproc",0.3,6,14,"mag","Rep",401,0,0
11,"cuedproc",0.3,3,15,"parity","Switch",976,0,0
11,"cuedproc",0.3,3,16,"mag","Switch",1087,0,0
11,"cuedproc",0.3,9,17,"mag","Rep",1176,0,0
11,"cuedproc",0.6,6,2,"mag","Switch",1003,0,0
11,"cuedproc",0.6,9,3,"parity","Switch",1961,0,0
11,"cuedproc",0.6,9,4,"parity","Rep",501,0,0
11,"cuedproc",0.6,8,5,"parity","Rep",704,0,0
11,"cuedproc",0.6,3,6,"mag","Switch",1042,0,0
11,"cuedproc",0.6,3,7,"error","Switch",398,1,1
11,"cuedproc",0.6,2,8,"mag","Switch",1192,0,1
11,"cuedproc",0.6,3,9,"mag","Rep",445,0,0
11,"cuedproc",0.6,3,10,"error","Switch",586,1,1
11,"cuedproc",0.6,6,11,"error","Switch",500,1,1
11,"cuedproc",0.6,6,12,"mag","Rep",537,0,1
11,"cuedproc",0.6,3,13,"parity","Switch",1923,0,0
11,"cuedproc",0.6,2,14,"mag","Switch",1224,0,0
11,"cuedproc",0.6,1,15,"parity","Switch",1051,0,0
11,"cuedproc",0.6,2,16,"mag","Switch",2118,0,0
11,"cuedproc",0.6,8,17,"parity","Switch",1771,0,0
11,"cuedproc",0.1,4,2,"mag","Rep",641,0,0
11,"cuedproc",0.1,2,3,"mag","Rep",518,0,0
11,"cuedproc",0.1,4,4,"mag","Rep",568,0,0
11,"cuedproc",0.1,3,5,"mag","Rep",473,0,0
11,"cuedproc",0.1,7,6,"mag","Rep",565,0,0
11,"cuedproc",0.1,9,7,"mag","Rep",477,0,0
11,"cuedproc",0.1,1,8,"mag","Rep",745,0,0
11,"cuedproc",0.1,2,9,"mag","Rep",905,0,0
11,"cuedproc",0.1,9,10,"mag","Rep",539,0,0
11,"cuedproc",0.1,2,11,"mag","Rep",516,0,0
11,"cuedproc",0.1,7,12,"mag","Rep",423,0,0
11,"cuedproc",0.1,1,13,"mag","Rep",421,0,0
11,"cuedproc",0.1,4,14,"mag","Rep",612,0,0
11,"cuedproc",0.1,9,15,"mag","Rep",378,0,0
11,"cuedproc",0.1,1,16,"mag","Rep",474,0,0
11,"cuedproc",0.1,9,17,"parity","Switch",551,0,0
11,"cuedproc",0.9,2,2,"parity","Switch",1303,0,0
11,"cuedproc",0.9,1,6,"parity","Switch",1124,0,0
11,"cuedproc",0.9,3,7,"mag","Switch",1180,0,0
11,"cuedproc",0.9,8,8,"parity","Switch",833,0,0
11,"cuedproc",0.9,4,9,"mag","Switch",934,0,0
11,"cuedproc",0.9,4,10,"parity","Switch",462,0,0
11,"cuedproc",0.9,6,11,"mag","Switch",1426,0,0
11,"cuedproc",0.9,4,12,"parity","Switch",942,0,0
11,"cuedproc",0.9,4,13,"mag","Switch",694,0,0
11,"cuedproc",0.9,6,14,"parity","Switch",1328,0,0
11,"cuedproc",0.9,6,15,"mag","Switch",1960,0,0
11,"cuedproc",0.9,6,16,"error","Switch",556,1,1
11,"cuedproc",0.9,3,17,"parity","Rep",1743,0,1
11,"cuedproc",0.7,6,2,"parity","Switch",1816,0,0
11,"cuedproc",0.7,6,3,"parity","Rep",826,0,0
11,"cuedproc",0.7,3,4,"mag","Switch",1583,0,0
11,"cuedproc",0.7,8,5,"parity","Switch",2459,0,0
11,"cuedproc",0.7,4,6,"mag","Switch",1266,0,0
11,"cuedproc",0.7,4,7,"mag","Rep",523,0,0
11,"cuedproc",0.7,4,8,"parity","Switch",390,0,0
11,"cuedproc",0.7,6,9,"error","Switch",485,1,1
11,"cuedproc",0.7,9,10,"parity","Switch",1219,0,1
11,"cuedproc",0.7,7,11,"mag","Switch",2007,0,0
11,"cuedproc",0.7,7,12,"mag","Rep",409,0,0
11,"cuedproc",0.7,1,13,"error","Switch",655,1,1
11,"cuedproc",0.7,9,14,"mag","Switch",2918,0,1
11,"cuedproc",0.7,1,15,"parity","Switch",1512,0,0
11,"cuedproc",0.7,6,16,"parity","Rep",1296,0,0
11,"cuedproc",0.7,6,17,"mag","Switch",968,0,0
11,"cuedproc",0.5,8,2,"mag","Switch",1120,0,1
11,"cuedproc",0.5,3,3,"parity","Switch",1216,0,0
11,"cuedproc",0.5,1,4,"error","Rep",724,1,1
11,"cuedproc",0.5,6,5,"mag","Switch",1152,0,1
11,"cuedproc",0.5,7,6,"mag","Rep",631,0,0
11,"cuedproc",0.5,9,7,"parity","Switch",956,0,0
11,"cuedproc",0.5,7,8,"mag","Switch",651,0,0
11,"cuedproc",0.5,3,9,"mag","Rep",672,0,0
11,"cuedproc",0.5,9,10,"parity","Switch",636,0,0
11,"cuedproc",0.5,7,11,"parity","Rep",697,0,0
11,"cuedproc",0.5,1,12,"mag","Switch",1331,0,0
11,"cuedproc",0.5,3,13,"mag","Rep",754,0,0
11,"cuedproc",0.5,8,14,"mag","Rep",554,0,0
11,"cuedproc",0.5,4,15,"parity","Switch",1515,0,0
11,"cuedproc",0.5,4,16,"mag","Switch",434,0,0
11,"cuedproc",0.5,2,17,"mag","Rep",1328,0,0
11,"cuedproc",0.3,9,2,"parity","Rep",580,0,0
11,"cuedproc",0.3,1,3,"error","Rep",740,1,1
11,"cuedproc",0.3,3,4,"parity","Rep",2319,0,1
11,"cuedproc",0.3,9,5,"mag","Switch",915,0,0
11,"cuedproc",0.3,7,6,"parity","Switch",923,0,0
11,"cuedproc",0.3,6,7,"error","Switch",948,1,1
11,"cuedproc",0.3,4,8,"mag","Rep",621,0,1
11,"cuedproc",0.3,4,9,"mag","Rep",339,0,0
11,"cuedproc",0.3,9,10,"mag","Rep",438,0,0
11,"cuedproc",0.3,8,11,"mag","Rep",580,0,0
11,"cuedproc",0.3,4,12,"error","Rep",339,1,1
11,"cuedproc",0.3,3,13,"mag","Rep",608,0,1
11,"cuedproc",0.3,4,14,"mag","Rep",526,0,0
11,"cuedproc",0.3,7,15,"mag","Rep",568,0,0
11,"cuedproc",0.3,1,16,"mag","Rep",592,0,0
11,"cuedproc",0.3,8,17,"error","Switch",1136,1,1
11,"cuedproc",0.4,7,2,"mag","Rep",451,0,0
11,"cuedproc",0.4,1,3,"mag","Rep",576,0,0
11,"cuedproc",0.4,8,4,"mag","Rep",600,0,0
11,"cuedproc",0.4,3,5,"mag","Rep",407,0,0
11,"cuedproc",0.4,3,6,"mag","Rep",374,0,0
11,"cuedproc",0.4,3,7,"error","Switch",591,1,1
11,"cuedproc",0.4,9,8,"parity","Rep",785,0,1
11,"cuedproc",0.4,4,9,"mag","Switch",808,0,0
11,"cuedproc",0.4,6,10,"mag","Rep",534,0,0
11,"cuedproc",0.4,3,11,"mag","Rep",1071,0,0
11,"cuedproc",0.4,1,12,"error","Switch",570,1,1
11,"cuedproc",0.4,2,13,"parity","Rep",860,0,1
11,"cuedproc",0.4,4,14,"parity","Rep",640,0,0
11,"cuedproc",0.4,3,15,"mag","Switch",804,0,0
11,"cuedproc",0.4,3,16,"mag","Rep",435,0,0
11,"cuedproc",0.4,9,17,"parity","Switch",904,0,0
11,"cuedproc",0.8,9,2,"mag","Switch",893,0,1
11,"cuedproc",0.8,1,3,"parity","Switch",567,0,0
11,"cuedproc",0.8,1,4,"error","Switch",624,1,1
11,"cuedproc",0.8,7,5,"mag","Rep",680,0,1
11,"cuedproc",0.8,1,6,"error","Switch",579,1,1
11,"cuedproc",0.8,8,7,"parity","Rep",493,0,1
11,"cuedproc",0.8,8,8,"mag","Switch",776,0,0
11,"cuedproc",0.8,4,9,"parity","Switch",767,0,0
11,"cuedproc",0.8,8,10,"mag","Switch",455,0,0
11,"cuedproc",0.8,3,11,"mag","Rep",812,0,0
11,"cuedproc",0.8,6,12,"parity","Switch",2009,0,0
11,"cuedproc",0.8,1,13,"mag","Switch",755,0,0
11,"cuedproc",0.8,4,14,"parity","Switch",1091,0,0
11,"cuedproc",0.8,2,15,"mag","Switch",557,0,0
11,"cuedproc",0.8,4,16,"mag","Rep",678,0,0
11,"cuedproc",0.8,3,17,"error","Switch",545,1,1
11,"cuedproc",0.2,4,2,"mag","Rep",594,0,1
11,"cuedproc",0.2,9,3,"mag","Rep",649,0,0
11,"cuedproc",0.2,2,4,"mag","Rep",532,0,0
11,"cuedproc",0.2,8,5,"mag","Rep",926,0,0
11,"cuedproc",0.2,1,6,"mag","Rep",551,0,0
11,"cuedproc",0.2,9,7,"parity","Switch",632,0,0
11,"cuedproc",0.2,1,8,"error","Rep",621,1,1
11,"cuedproc",0.2,9,9,"parity","Rep",2053,0,1
11,"cuedproc",0.2,1,10,"mag","Switch",1341,0,0
11,"cuedproc",0.2,8,11,"error","Switch",596,1,1
11,"cuedproc",0.2,8,12,"mag","Switch",1693,0,1
11,"cuedproc",0.2,7,13,"mag","Rep",604,0,0
11,"cuedproc",0.2,7,14,"mag","Rep",435,0,0
11,"cuedproc",0.2,6,15,"error","Rep",729,1,1
11,"cuedproc",0.2,9,16,"mag","Rep",476,0,1
11,"cuedproc",0.2,2,17,"parity","Switch",1000,0,0
11,"cuedproc",0,8,2,"mag","Rep",412,0,0
11,"cuedproc",0,9,3,"mag","Rep",451,0,0
11,"cuedproc",0,7,4,"mag","Rep",360,0,0
11,"cuedproc",0,3,5,"mag","Rep",401,0,0
11,"cuedproc",0,3,6,"mag","Rep",448,0,0
11,"cuedproc",0,2,7,"mag","Rep",614,0,0
11,"cuedproc",0,8,8,"mag","Rep",436,0,0
11,"cuedproc",0,1,9,"mag","Rep",466,0,0
11,"cuedproc",0,2,10,"mag","Rep",470,0,0
11,"cuedproc",0,9,11,"mag","Rep",467,0,0
11,"cuedproc",0,3,12,"mag","Rep",487,0,0
11,"cuedproc",0,6,13,"mag","Rep",747,0,0
11,"cuedproc",0,1,14,"mag","Rep",443,0,0
11,"cuedproc",0,8,15,"mag","Rep",416,0,0
11,"cuedproc",0,7,16,"mag","Rep",374,0,0
11,"cuedproc",0,8,17,"mag","Rep",367,0,0
11,"cuedproc",1,2,2,"parity","Switch",719,0,0
11,"cuedproc",1,2,3,"mag","Switch",1017,0,0
11,"cuedproc",1,6,4,"parity","Switch",1670,0,0
11,"cuedproc",1,3,5,"mag","Switch",638,0,0
11,"cuedproc",1,6,6,"parity","Switch",595,0,0
11,"cuedproc",1,6,7,"error","Switch",450,1,1
11,"cuedproc",1,2,8,"parity","Switch",1297,0,1
11,"cuedproc",1,4,9,"mag","Switch",754,0,0
11,"cuedproc",1,8,10,"parity","Switch",1410,0,0
11,"cuedproc",1,8,11,"error","Switch",670,1,1
11,"cuedproc",1,8,12,"parity","Switch",708,0,1
11,"cuedproc",1,8,13,"mag","Switch",590,0,0
11,"cuedproc",1,3,14,"error","Switch",846,1,1
11,"cuedproc",1,7,15,"mag","Switch",1556,0,1
11,"cuedproc",1,6,16,"parity","Switch",1121,0,0
11,"cuedproc",1,1,17,"mag","Switch",2617,0,0
11,"cuedproc",0.1,7,2,"parity","Rep",648,0,0
11,"cuedproc",0.1,7,3,"parity","Rep",356,0,0
11,"cuedproc",0.1,2,4,"parity","Rep",670,0,0
11,"cuedproc",0.1,2,5,"parity","Rep",522,0,0
11,"cuedproc",0.1,4,6,"parity","Rep",532,0,0
11,"cuedproc",0.1,4,7,"parity","Rep",486,0,0
11,"cuedproc",0.1,3,8,"parity","Rep",585,0,0
11,"cuedproc",0.1,1,9,"parity","Rep",1217,0,0
11,"cuedproc",0.1,7,10,"parity","Rep",877,0,0
11,"cuedproc",0.1,7,11,"parity","Rep",320,0,0
11,"cuedproc",0.1,3,12,"parity","Rep",1043,0,0
11,"cuedproc",0.1,1,13,"parity","Rep",639,0,0
11,"cuedproc",0.1,7,14,"parity","Rep",356,0,0
11,"cuedproc",0.1,8,15,"error","Rep",398,1,1
11,"cuedproc",0.1,7,16,"parity","Rep",463,0,1
11,"cuedproc",0.1,7,17,"parity","Rep",308,0,0
11,"cuedproc",0.7,3,2,"parity","Switch",2544,0,0
11,"cuedproc",0.7,4,3,"parity","Rep",2131,0,0
11,"cuedproc",0.7,2,4,"mag","Switch",2223,0,0
11,"cuedproc",0.7,3,5,"parity","Switch",1672,0,0
11,"cuedproc",0.7,7,6,"parity","Rep",2008,0,0
11,"cuedproc",0.7,3,7,"mag","Switch",642,0,0
11,"cuedproc",0.7,3,8,"mag","Rep",414,0,0
11,"cuedproc",0.7,2,9,"parity","Switch",1005,0,0
11,"cuedproc",0.7,3,10,"mag","Switch",539,0,0
11,"cuedproc",0.7,4,11,"parity","Switch",1812,0,0
11,"cuedproc",0.7,7,12,"mag","Switch",694,0,0
11,"cuedproc",0.7,4,13,"parity","Switch",641,0,0
11,"cuedproc",0.7,7,14,"mag","Switch",510,0,0
11,"cuedproc",0.7,7,15,"parity","Switch",672,0,0
11,"cuedproc",0.7,9,17,"parity","Switch",1687,0,0
11,"cuedproc",0.9,7,2,"mag","Switch",1089,0,0
11,"cuedproc",0.9,8,3,"parity","Switch",1315,0,0
11,"cuedproc",0.9,6,4,"mag","Switch",1490,0,0
11,"cuedproc",0.9,6,5,"mag","Rep",394,0,0
11,"cuedproc",0.9,6,6,"parity","Switch",1930,0,0
11,"cuedproc",0.9,1,7,"mag","Switch",2175,0,0
11,"cuedproc",0.9,8,8,"parity","Switch",1954,0,0
11,"cuedproc",0.9,6,9,"mag","Switch",1198,0,0
11,"cuedproc",0.9,2,10,"parity","Switch",890,0,0
11,"cuedproc",0.9,4,11,"mag","Switch",1325,0,0
11,"cuedproc",0.9,9,12,"parity","Switch",2051,0,0
11,"cuedproc",0.9,7,13,"error","Switch",1419,1,1
11,"cuedproc",0.9,8,14,"error","Switch",585,1,1
11,"cuedproc",0.9,8,15,"mag","Switch",394,0,1
11,"cuedproc",0.9,4,16,"mag","Rep",874,0,0
11,"cuedproc",0.3,4,2,"mag","Rep",1223,0,1
11,"cuedproc",0.3,7,3,"mag","Rep",643,0,0
11,"cuedproc",0.3,6,4,"mag","Rep",648,0,0
11,"cuedproc",0.3,1,5,"mag","Rep",637,0,0
11,"cuedproc",0.3,1,6,"parity","Switch",1282,0,0
11,"cuedproc",0.3,6,7,"mag","Switch",1491,0,0
11,"cuedproc",0.3,8,9,"parity","Rep",905,0,0
11,"cuedproc",0.3,2,10,"parity","Rep",2331,0,0
11,"cuedproc",0.3,9,11,"parity","Rep",927,0,0
11,"cuedproc",0.3,6,12,"parity","Rep",1240,0,0
11,"cuedproc",0.3,4,13,"mag","Switch",939,0,0
11,"cuedproc",0.3,4,14,"mag","Rep",443,0,0
11,"cuedproc",0.3,4,15,"mag","Rep",633,0,0
11,"cuedproc",0.3,8,17,"mag","Rep",1196,0,0
11,"cuedproc",0.4,3,2,"mag","Rep",1419,0,0
11,"cuedproc",0.4,7,3,"parity","Switch",934,0,0
11,"cuedproc",0.4,3,4,"mag","Switch",1190,0,0
11,"cuedproc",0.4,8,5,"mag","Rep",539,0,0
11,"cuedproc",0.4,3,6,"error","Rep",405,1,1
11,"cuedproc",0.4,8,7,"parity","Switch",1111,0,1
11,"cuedproc",0.4,2,8,"parity","Rep",1448,0,0
11,"cuedproc",0.4,7,9,"mag","Switch",1481,0,0
11,"cuedproc",0.4,6,10,"parity","Switch",1546,0,0
11,"cuedproc",0.4,3,11,"parity","Rep",1871,0,0
11,"cuedproc",0.4,2,12,"mag","Switch",1318,0,0
11,"cuedproc",0.4,4,13,"error","Rep",606,1,1
11,"cuedproc",0.4,6,14,"parity","Switch",1743,0,1
11,"cuedproc",0.4,7,16,"mag","Rep",597,0,0
11,"cuedproc",0.4,7,17,"error","Switch",1524,1,1
11,"cuedproc",0.6,3,2,"parity","Rep",1555,0,0
11,"cuedproc",0.6,3,3,"parity","Rep",497,0,0
11,"cuedproc",0.6,2,4,"parity","Rep",620,0,0
11,"cuedproc",0.6,4,5,"mag","Switch",730,0,0
11,"cuedproc",0.6,7,6,"mag","Rep",675,0,0
11,"cuedproc",0.6,2,7,"parity","Switch",703,0,0
11,"cuedproc",0.6,7,8,"mag","Switch",561,0,0
11,"cuedproc",0.6,8,9,"parity","Switch",1537,0,0
11,"cuedproc",0.6,4,10,"parity","Rep",623,0,0
11,"cuedproc",0.6,8,11,"error","Switch",669,1,1
11,"cuedproc",0.6,4,12,"parity","Switch",626,0,1
11,"cuedproc",0.6,6,13,"mag","Switch",1807,0,0
11,"cuedproc",0.6,4,14,"parity","Switch",1010,0,0
11,"cuedproc",0.6,8,15,"error","Rep",559,1,1
11,"cuedproc",0.6,3,16,"error","Rep",2226,1,1
11,"cuedproc",0.6,4,17,"parity","Rep",693,0,1
11,"cuedproc",1,7,2,"parity","Switch",1370,0,0
11,"cuedproc",1,1,3,"mag","Switch",1623,0,0
11,"cuedproc",1,9,5,"mag","Switch",918,0,0
11,"cuedproc",1,4,6,"parity","Switch",1831,0,0
11,"cuedproc",1,7,7,"mag","Switch",1360,0,0
11,"cuedproc",1,6,8,"parity","Switch",1598,0,0
11,"cuedproc",1,6,9,"error","Switch",1601,1,1
11,"cuedproc",1,8,10,"error","Switch",2919,1,1
11,"cuedproc",1,2,12,"parity","Switch",899,0,0
11,"cuedproc",1,6,13,"mag","Switch",980,0,0
11,"cuedproc",1,4,14,"parity","Switch",778,0,0
11,"cuedproc",1,2,15,"mag","Switch",1857,0,0
11,"cuedproc",1,8,17,"mag","Switch",735,0,0
11,"cuedproc",0.5,4,2,"parity","Switch",771,0,0
11,"cuedproc",0.5,9,3,"mag","Switch",778,0,0
11,"cuedproc",0.5,9,4,"parity","Switch",769,0,0
11,"cuedproc",0.5,6,5,"mag","Switch",680,0,0
11,"cuedproc",0.5,6,6,"parity","Switch",947,0,0
11,"cuedproc",0.5,8,7,"mag","Switch",635,0,0
11,"cuedproc",0.5,7,8,"parity","Switch",1240,0,0
11,"cuedproc",0.5,3,9,"mag","Switch",859,0,0
11,"cuedproc",0.5,4,10,"parity","Switch",807,0,0
11,"cuedproc",0.5,9,11,"parity","Rep",541,0,0
11,"cuedproc",0.5,9,12,"mag","Switch",1071,0,0
11,"cuedproc",0.5,4,13,"parity","Switch",1880,0,0
11,"cuedproc",0.5,2,14,"mag","Switch",1776,0,0
11,"cuedproc",0.5,1,15,"parity","Switch",2668,0,0
11,"cuedproc",0.5,4,16,"parity","Rep",1121,0,0
11,"cuedproc",0.5,3,17,"parity","Rep",569,0,0
11,"cuedproc",0.8,9,2,"parity","Switch",852,0,1
11,"cuedproc",0.8,2,3,"parity","Rep",664,0,0
11,"cuedproc",0.8,7,4,"mag","Switch",603,0,0
11,"cuedproc",0.8,2,5,"parity","Switch",554,0,0
11,"cuedproc",0.8,8,6,"mag","Switch",971,0,0
11,"cuedproc",0.8,7,7,"parity","Switch",778,0,0
11,"cuedproc",0.8,3,8,"mag","Switch",1233,0,0
11,"cuedproc",0.8,8,9,"parity","Switch",732,0,0
11,"cuedproc",0.8,9,10,"mag","Switch",653,0,0
11,"cuedproc",0.8,1,11,"error","Switch",1129,1,1
11,"cuedproc",0.8,8,12,"error","Rep",1420,1,1
11,"cuedproc",0.8,2,13,"mag","Switch",1481,0,1
11,"cuedproc",0.8,9,14,"parity","Switch",1065,0,0
11,"cuedproc",0.8,3,15,"mag","Switch",963,0,0
11,"cuedproc",0.8,1,16,"parity","Switch",1090,0,0
11,"cuedproc",0.8,6,17,"error","Switch",1435,1,1
11,"cuedproc",0,2,2,"parity","Rep",1433,0,1
11,"cuedproc",0,7,3,"parity","Rep",1036,0,0
11,"cuedproc",0,8,4,"parity","Rep",2055,0,0
11,"cuedproc",0,2,5,"parity","Rep",815,0,0
11,"cuedproc",0,1,6,"error","Rep",868,1,1
11,"cuedproc",0,1,7,"parity","Rep",490,0,1
11,"cuedproc",0,4,8,"parity","Rep",798,0,0
11,"cuedproc",0,4,9,"parity","Rep",548,0,0
11,"cuedproc",0,7,10,"parity","Rep",684,0,0
11,"cuedproc",0,2,11,"parity","Rep",704,0,0
11,"cuedproc",0,8,12,"error","Rep",1002,1,1
